"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"ginsenoside rh2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005344","TCMol22500","ginsenoside rh2","36.31951162","622.980","0.55868","168315405","CKUVNOCSBYYHIS-ASBBVCEUSA-N","(2R,3R,4S,5S,6R)-2-[[(3S,5R,8R,9R,10R,12R,14R,17S)-12-hydroxy-17-[(2R)-2-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol;ginsenoside rh2;Ginsenoside Rh2","Ginsenoside Rh2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C",5.6,NA,NA,NA,"C22128",NA,NA,"C36H62O8","Ginsenoside Rh2",NA
"ginsenoside rh2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005344","TCMol22500","ginsenoside rh2","36.31951162","622.980","0.55868","404133","CKUVNOCSBYYHIS-GCAZOTEOSA-N","2-[[(3S,8R,9R,10R,12R,14R,17S)-12-hydroxy-17-[(2S)-2-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol;ginsenoside rh2;Ginsenoside Rh2","Ginsenoside Rh2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C",5.6,NA,NA,NA,"C22128",NA,NA,"C36H62O8","ginsenoside rh2",NA
"ginsenoside rh2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005344","TCMol22500","ginsenoside rh2","36.31951162","622.980","0.55868","168315405","CKUVNOCSBYYHIS-ASBBVCEUSA-N","(2R,3R,4S,5S,6R)-2-[[(3S,5R,8R,9R,10R,12R,14R,17S)-12-hydroxy-17-[(2R)-2-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol;ginsenoside rh2;Ginsenoside Rh2","Ginsenoside Rh2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C",5.6,NA,NA,NA,"C22128",NA,NA,"C36H62O8","ginsenoside rh2",NA
"ginsenoside rh2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005344","TCMol22500","ginsenoside rh2","36.31951162","622.980","0.55868","14081290","CKUVNOCSBYYHIS-UHFFFAOYSA-N","(20R)-Ginsenoside Rh2;2-{[16-hydroxy-14-(2-hydroxy-6-methylhept-5-en-2-yl)-2,6,6,10,11-pentamethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol;ginsenoside rh2;Ginsenoside Rh2;Ginsenoside Rh2 (S-FORM)","Ginsenoside Rh2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C",5.6,NA,NA,NA,"C22128",NA,"HMDB0039544","C36H62O8","Ginsenoside Rh2","PIGU;KDR;FASN;FAS;CASP8;CASP9;TNFRSF1A;TP53;BAK1;NFKB1;BAX;BCL2"
"ginsenoside rh2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005344","TCMol22500","ginsenoside rh2","36.31951162","622.980","0.55868","134688679","CKUVNOCSBYYHIS-OROGYBKRSA-N","(2R,3R,4S,5S,6R)-2-((3S,5R,8R,9R,10R,12R,13R,14R,17S)-12-hydroxy-17-((S)-2-hydroxy-6-methylhept-5-en-2-yl)-4,4,8,10,14-pentamethylhexadecahydro-1H-cyclopenta[a]phenanthren-3-yloxy)-6-(hydroxymethyl)tetrahydro-2H-pyran-3,4,5-triol;ginsenoside rh2;Ginsenoside Rh2","Ginsenoside Rh2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C",5.6,NA,NA,NA,"C22128",NA,NA,"C36H62O8","ginsenoside rh2",NA
"ginsenoside ro","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005325","TCMol22481","ginsenoside Ro","1.981216791","957.240","0.054963","11815492","NFZYDZXHKFHPGA-QQHDHSITSA-N","Chikusetsusaponin V;Ginsenoside Ro","Chikusetsusaponin V","CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C",2.7,NA,NA,NA,"C17543",NA,NA,"C48H76O19","Ginsenoside Ro",NA
"ginsenoside ro_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005155","TCMol22424","ginsenoside Ro_qt","17.6209776361","455.770","0.75859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-ra0","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005326","TCMol22482","Ginsenoside-Ra0","7.2970445883","1271.620","0.014792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-ra1","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005328","TCMol22484","Ginsenoside-Ra1","7.08945744549","1211.560","0.018342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-ra2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005329","TCMol22485","Ginsenoside-Ra2","7.62157977946","1211.560","0.018521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-ra3","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005330","TCMol22486","Ginsenoside-Ra3","7.18674110295","1241.590","0.017309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-rb2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005333","TCMol22489","ginsenoside-Rb2","6.02063085532","1079.430","0.043353","6917976","NODILNFGTFIURN-GZPRDHCNSA-N","Ginsenoside Rb2;Ginsenoside-Rb2","Ginsenoside Rb2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O)C",0.3,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C53H90O22","Ginsenoside-Rb2","TGFB1;PRKAB1"
"ginsenoside-rc","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005336","TCMol22492","ginsenoside-Rc","8.15930185054","1079.430","0.043559","12855889","JDCPEKQWFDWQLI-LUQKBWBOSA-N","Ginsenoside Rc;Ginsenoside-Rc","Ginsenoside Rc","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C",0.9,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C53H90O22","ginsenoside-Rc",NA
"ginsenoside-rc","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005336","TCMol22492","ginsenoside-Rc","8.15930185054","1079.430","0.043559","12855889","JDCPEKQWFDWQLI-LUQKBWBOSA-N","Ginsenoside Rc;Ginsenoside-Rc","Ginsenoside Rc","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C",0.9,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides",NA,NA,NA,"C53H90O22","Ginsenoside-Rc",NA
"ginsenoside-rg3","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005342","TCMol22498","Ginsenoside-Rg3","17.7459805","785.140","0.21625","12901617","RWXIFXNRCLMQCD-UHFFFAOYSA-N","2-[(4,5-dihydroxy-2-{[16-hydroxy-14-(2-hydroxy-6-methylhept-5-en-2-yl)-2,6,6,10,11-pentamethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-yl]oxy}-6-(hydroxymethyl)oxan-3-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol;20(R)-Propanaxadiol;Ginsenoside Rg3(S-FORM)","20(R)-Propanaxadiol","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)O)C",4,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids",NA,NA,"HMDB0039546","C42H72O13","ginsenoside-rg3",NA
"ginsenoside-rg3_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005343","TCMol22499","Ginsenoside-Rg3_qt","29.692037474","460.820","0.77244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-rh1","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005279","TCMol22435","ginsenoside-Rh1","3.858921997","638.980","0.57239","12855920","RAQNTCRNSXYLAH-RFCGZQMISA-N","Ginsenoside Rh1","Sanchinoside B2","CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)O)C",4.3,"Lipids and lipid-like molecules","Prenol lipids","Terpene glycosides","C22129",NA,NA,"C36H62O9","ginsenoside-Rh1","AKR1B1"
"ginsenoside-rh1_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005280","TCMol22436","ginsenoside-Rh1_qt","20.1270441847","476.820","0.77963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-rh3_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005346","TCMol22502","Ginsenoside-Rh3_qt","13.09121634","442.800","0.76447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-rh4","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005347","TCMol22503","Ginsenoside-Rh4","5.21834754507","620.960","0.59893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-rh4_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005348","TCMol22504","Ginsenoside-Rh4_qt","31.1121482811","458.800","0.77829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-rs1","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005349","TCMol22505","Ginsenoside-Rs1","6.26631178892","1121.470","0.03995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoside-rs2","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005350","TCMol22506","Ginsenoside-Rs2","8.13989869656","1121.470","0.040138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginsenoyne a","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005351","TCMol22507","Ginsenoyne A","66.2186008207","258.390","0.13444","5317632",NA,"8-[3-(hept-6-en-1-yl)oxiran-2-yl]oct-1-en-4,6-diyn-3-ol;Ginsenoyne A;NA","Ginsenoyne A",NA,NA,NA,NA,NA,NA,NA,"HMDB0039107","C17H22O2","Ginsenoyne A",NA
"ginsenoyne b","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005352","TCMol22508","Ginsenoyne B","39.7878067592","294.850","0.12668","5317633",NA,"10-chloroheptadeca-1,16-dien-4,6-diyne-3,9-diol;Ginsenoyne B;NA","Ginsenoyne B",NA,NA,NA,NA,NA,NA,NA,"HMDB0039134","C17H23ClO2","Ginsenoyne B",NA
"ginsenoyne c","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005353","TCMol22509","Ginsenoyne C","43.38104405","276.410","0.13166","5317634",NA,"Ginsenoyne C;heptadeca-1,16-dien-4,6-diyne-3,9,10-triol;NA","Ginsenoyne C",NA,NA,NA,NA,NA,NA,NA,"HMDB0038994","C17H24O3","Ginsenoyne C",NA
"ginsenoyne d","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005354","TCMol22510","Ginsenoyne D","19.3214626607","262.430","0.12903","5317635",NA,"8-(3-heptyloxiran-2-yl)octa-4,6-diyn-3-ol;Ginsenoyne D;NA","Ginsenoyne D",NA,NA,NA,NA,NA,NA,NA,"HMDB0039358","C17H26O2","Ginsenoyne D",NA
"ginsenoyne e","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005355","TCMol22511","Ginsenoyne E","36.5275042536","258.390","0.13269","5320336",NA,"8-(3-heptyloxiran-2-yl)oct-1-en-4,6-diyn-3-one;Ginsenoyne E;NA","Ginsenoyne E",NA,NA,NA,NA,NA,NA,NA,"HMDB0037646","C17H22O2","Ginsenoyne E",NA
"girinimbin","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005356","TCMol22512","Girinimbin","61.2153025095","263.360","0.31484","96943","GAEQWKVGMHUUKO-UHFFFAOYSA-N","3,3,5-trimethyl-3H,11H-pyrano[3,2-a]carbazole;Girinimbin;Girinimbine","Girinimbine","CC1=CC2=C(C3=C1OC(C=C3)(C)C)NC4=CC=CC=C42",4.7,NA,NA,NA,NA,NA,"HMDB0030241","C18H17NO","Girinimbin","XBP1;Ddit3"
"gomisin b","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005357","TCMol22513","Gomisin B","31.9904242765","514.620","0.82858","6438572","BKGUPIVDQHHVMV-RZGKOBFOSA-N","Gomisin B;Schisantherin B;Schisantherin C","Schisantherin B","CC=C(C)C(=O)OC1C2=CC(=C(C(=C2C3=C(C4=C(C=C3CC(C1(C)O)C)OCO4)OC)OC)OC)OC",4.6,NA,NA,NA,"C17814",NA,NA,"C28H34O9","Gomisin B",NA
"gup","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005367","TCMol22523","GUP","43.0427489488","180.180","0.044671","439680",NA,"beta-D-Mannopyranose;GUP;NA","beta-D-Mannopyranose",NA,NA,NA,NA,NA,"C02209",NA,NA,"C6H12O6","GUP",NA
"gup","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005367","TCMol22523","GUP","43.0427489488","180.180","0.044671","444314",NA,"GUP;NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C6H12O6","GUP",NA
"gup","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005367","TCMol22523","GUP","43.0427489488","180.180","0.044671","6971098",NA,"GUP;NA",".alpha.-D-Glucopyranose",NA,NA,NA,NA,NA,NA,NA,NA,"C6H12O6","GUP",NA
"gypenoside lxix","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005335","TCMol22491","Gypenoside LXIX","7.72588074169","1079.430","0.043345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gypnoside v_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005327","TCMol22483","Gypnoside V_qt","29.692037474","460.820","0.77045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hepanal","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000935","TCMol22571","Hepanal","53.8331756683","204.390","0.10397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inermin","Panax Ginseng C. A. Mey.","人参","Renshen","MOL003648","TCMol22413","Inermin","65.8309314467","284.280","0.53754","91510","HUKSJTUUSUGIDC-ZBEGNZNMSA-N","(-)-Maackiain;inermin;Inermin;Inermine;Maackiain","inermin","C1C2C(C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5",2.5,"Phenylpropanoids and polyketides","Isoflavonoids","Furanoisoflavonoids","C10502",NA,NA,"C16H12O5","inermin","HSP90AA1;MAOA;MAOB"
"inermin","Panax Ginseng C. A. Mey.","人参","Renshen","MOL003648","TCMol22413","Inermin","65.8309314467","284.280","0.53754","91510","HUKSJTUUSUGIDC-ZBEGNZNMSA-N","(-)-Maackiain;inermin;Inermin;Inermine;Maackiain","inermin","C1C2C(C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5",2.5,"Phenylpropanoids and polyketides","Isoflavonoids","Furanoisoflavonoids","C10502",NA,NA,"C16H12O5","Inermin","HSP90AA1;MAOA;MAOB"
"kaempferol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000422","TCMol22418","kaempferol","41.8822495352","286.250","0.24066","5280863","IYRMWMYZSQPJKC-UHFFFAOYSA-N","3,5,7-trihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one;kaempferol;Kaempferol","Kaempferol","C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O",1.9,NA,NA,NA,"C05903","C05903","HMDB0005801","C15H10O6","Kaempferol","MMP1;PPARG;SELE;XDH;ESRRA;CYP1A2;BIRC3;JUN;ICAM1;TNF;NFKB1;CASP3;NR1I3;NFKBIA;CDK1;GSTM1;DIO1;TJP1;NOS2;AHR;GSTM2;BAX;MCU;MAPK8;PLEK;BCL2;MMP9;CYP1B1;NSFL1C;BMPR2;VCAM1;FOXP3;NR1I2;HMOX1;MAPK14;MIR21;PTGS2;CXCL8;CLDN2;CYP1A1;STAT1;RPS6KA3;BIRC2;BTK;LYN;AKT1;ITPR3;SYK;PARK7;CAT;SLCO1B1;NOX4;MYLK3;TXN;GPER1;CYP3A4;STAT3;HSP90AA1;CDK2;NFE2L2;ADAM8;ITGB3;SLC11A2;MMGT1;PPO2;CA12;SLCO2B1;EGFR;PNLIP;PRSS1;CA1;CA2;E6;APP;MPO;BCHE;MAL62;Akr1b1;YES1;ABCB1;GUSB;ALOX5;AMY1A;AR;nanH;PIM1;CYP2C9;ALOX15;HSD17B1;TYR;AKR1B1;Sult2a1;Sult1a1;Gsk3b;Abcb1a;ACHE;CA4;PTGS1;DPP4;PSMB5;ABCC1;FLT3;HSD17B2;CA7;PREP;GSK3B;DAPK1;MAPK10;BACE1;XIAP;CDK6;Cdk5;PPARD;GLO1;PPARA;CDK5R1;Gaa;CSNK2A3;IPMK;SETD7;AURKB;cdk1;CTDSP1;DPP3;CISD1;IP6K2;TRPC5;ABCG2;NEU2"
"kaempferol","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000422","TCMol22418","kaempferol","41.8822495352","286.250","0.24066","5280863","IYRMWMYZSQPJKC-UHFFFAOYSA-N","3,5,7-trihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one;kaempferol;Kaempferol","Kaempferol","C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O",1.9,NA,NA,NA,"C05903","C05903","HMDB0005801","C15H10O6","kaempferol","MMP1;PPARG;SELE;XDH;ESRRA;CYP1A2;BIRC3;JUN;ICAM1;TNF;NFKB1;CASP3;NR1I3;NFKBIA;CDK1;GSTM1;DIO1;TJP1;NOS2;AHR;GSTM2;BAX;MCU;MAPK8;PLEK;BCL2;MMP9;CYP1B1;NSFL1C;BMPR2;VCAM1;FOXP3;NR1I2;HMOX1;MAPK14;MIR21;PTGS2;CXCL8;CLDN2;CYP1A1;STAT1;RPS6KA3;BIRC2;BTK;LYN;AKT1;ITPR3;SYK;PARK7;CAT;SLCO1B1;NOX4;MYLK3;TXN;GPER1;CYP3A4;STAT3;HSP90AA1;CDK2;NFE2L2;ADAM8;ITGB3;SLC11A2;MMGT1;PPO2;CA12;SLCO2B1;EGFR;PNLIP;PRSS1;CA1;CA2;E6;APP;MPO;BCHE;MAL62;Akr1b1;YES1;ABCB1;GUSB;ALOX5;AMY1A;AR;nanH;PIM1;CYP2C9;ALOX15;HSD17B1;TYR;AKR1B1;Sult2a1;Sult1a1;Gsk3b;Abcb1a;ACHE;CA4;PTGS1;DPP4;PSMB5;ABCC1;FLT3;HSD17B2;CA7;PREP;GSK3B;DAPK1;MAPK10;BACE1;XIAP;CDK6;Cdk5;PPARD;GLO1;PPARA;CDK5R1;Gaa;CSNK2A3;IPMK;SETD7;AURKB;cdk1;CTDSP1;DPP3;CISD1;IP6K2;TRPC5;ABCG2;NEU2"
"kaempferol-3-arabofuranoside","Panax Ginseng C. A. Mey.","人参","Renshen","MOL002377","TCMol22403","Kaempferol-3-arabofuranoside","2.72821756059","418.380","0.65082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"l-adenosine","Panax Ginseng C. A. Mey.","人参","Renshen","MOL002323","TCMol22402","L-Adenosine","18.0617572058","267.280","0.17879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"l-erythro-isocitric acid","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005358","TCMol22514","L-erythro-isocitric acid","32.9495888674","192.140","0.044297","439238",NA,"(1R,2R)-1-hydroxypropane-1,2,3-tricarboxylic acid;L-erythro-isocitric acid;NA","L-erythro-isocitric acid",NA,NA,NA,NA,NA,"C04617","C04617","HMDB0033717",NA,"L-erythro-isocitric acid","PDCD6;CIB2;CIB1;LSM6;CHP1;CALR3;CPB1;S100A16;CS;FBN2;AKR1B1;NCS1;GCA;IL4I1;GRIA3;GSK3B;APRT;IMPA1;IMPA2;ITPA;MDH2;NUCB1;NUCB2;PEF1;CTDSP1;PLEKHA1;RNASE1;RNASE3;S100A6;S100A13;S100B;SPARC;SRC;SRI;TFRC;TPT1;C8G;CALB2;CALM1;CALM2;CALM3;CALR;CANX;CAPS;CASQ1;FBN3;CASQ2;CASR;CADPS;RGN;HGS;CADPS2;NRXN1"
"linoleic","Panax Ginseng C. A. Mey.","人参","Renshen","MOL000749","TCMol22565","Linoleic","41.9044360216","280.500","0.14468","5280450","OYHQOLUKZRVURQ-HZJYTTRNSA-N","(9Z,12Z)-9,12-octadecadienoic acid;(9Z,12Z)-octadeca-9,12-dienoic acid;(9z,12z)-octadecadienoic acid;9,12-octadecadienoic acid (z,z)-;Linoleic;linoleic acid;Linoleic acid;Linoleic Acid","Linoleic acid","CCCCCC=CCC=CCCCCCCCC(=O)O",6.8,"Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","C01595","C01595","HMDB0000673","C18H32O2","Linoleic","NPPA;POMC;NFATC4;PLA2G7;SCD;JUN;NPPB;PPARA;ICAM1;CCL2;LCN2;FOS;NFKB1;BCL2;PARK7;CHRNA7;CKB;CKM;CKMT1B;CKMT2;OSR1;CP;CYP3A7;CYP26A1;PHOSPHO1;SLC29A1;ESRRA;ESRRG;ALDH1A1;F12;FABP7;ACSL4;ALDH9A1;FEN1;ALOX12;FXN;ALOX5;ALOX5AP;ALOX15B;ALPL;FTH1;FTL;NEIL2;GAMT;PLA2G2D;GATM;HPGDS;FFAR1;GSTP1;OBP2A;HBA1;HBA2;APOA2;CYP26C1;IGFBP3;LCN1;FADS1;MAX;ACHE;MYC;OPRL1;SERPINE1;PCYT1A;AHSP;PDK4;PLD1;PLD2;PMP2;POLB;EGLN1;PPARD;PPARG;CKMT1A;ELOVL2;PPP2R4;HDAC8;CYP26B1;PSG5;LYRM4;PTGS1;PTGS2;BCHE;RARA;RARB;RARG;RARRES1;RBP4;ELOVL5;RXRA;RXRB;RXRG;SC5D;FN3K;SLC6A4;SLC6A8;SLC8A2;SLC8A1;SLC8A3;SP1;SREBF1;TBX1;TF;TFR2;TFRC;THRB;TRPV1;YY1;NEIL1;ALDH1A2;CHRFAM7A;GPRC5A;NFS1;FADS2;PCYT1B;NR1H4;Soat1;FABP3;LOX1.1;CYP19A1;F3;FABP4;Adora1;PTPN7;SOAT1;AKR1C3;NR4A2;DUSP3;FABP5;FFAR4;SIRT6"
"loxanol v","Panax Ginseng C. A. Mey.","人参","Renshen","MOL001212","TCMol22384","Loxanol V","14.1899217318","214.440","0.051747","8209","HLZKNKRTKFSKGZ-UHFFFAOYSA-N","1-tetradecanol;1-Tetradecanol;tetradecan-1-ol;Tetradecanol","Tetradecanol","CCCCCCCCCCCCCCO",6.2,"Lipids and lipid-like molecules","Fatty Acyls","Fatty alcohols","D05097",NA,"HMDB0011638","C14H30O","Loxanol V","TYR;CACNG2;CHRNA2;CHRNA3;CHRNA4;CHRNA5;CHRNA7;CHRNB2;CHRNB3;CHRNB4;GRIN3A;ADH7;TRPV3;HTR3C;HTR3D;SLC29A1;GABBR1;GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG3;GABRP;GLRA1;GLRA2;HTR3E;GRIA1;GRIA2;GRIA3;GRIA4;SLC43A3;SLC29A2;HTR3A;ITGA4;KCNJ3;KCNJ5;KCNJ6;KCNJ9;L1CAM;LYZ;ACHE;OPRK1;CHRNA9;PRKCE;GABRQ;PRKG2;CHRNA10;BCHE;VCAM1;CACNA1A;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;TRPM8;GLRA3;COLQ;EEA1;CACNA1G;CHRNA6;CHRFAM7A;TRPA1;HTR3B"
"mal","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005365","TCMol22521","MAL","1.79931831252","342.340","0.24313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"malkangunin","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005360","TCMol22516","malkangunin","57.7138438371","432.560","0.62642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"malonylginsenoside rc","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005361","TCMol22517","Malonylginsenoside Rc","7.8412987392","1165.480","0.030597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"malonylginsenoside rc_qt1","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005362","TCMol22518","Malonylginsenoside Rc_qt1","29.692037474","460.820","0.77223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"malonylginsenoside rd","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005363","TCMol22519","Malonylginsenoside Rd","8.83686051607","1033.350","0.065535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"malonylginsenoside rd_qt","Panax Ginseng C. A. Mey.","人参","Renshen","MOL005364","TCMol22520","Malonylginsenoside Rd_qt","29.692037474","460.820","0.77066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
