"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"peonin","Prunellae Spica","夏枯草","Xiakucao","MOL006764","TCMol28307","Peonin","13.7081863618","625.610","0.6915","5488811","IPVSUYLZIAYTOK-DPOJTEBASA-O","Peonidin-3,5-O-di-beta-glucopyranoside;Peonin","Peonin","COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O",NA,"Phenylpropanoids and polyketides","Flavonoids","Flavonoid glycosides",NA,NA,NA,NA," Peonin","AKR1C3;CBR1"
"poriferasterol monoglucoside","Prunellae Spica","夏枯草","Xiakucao","MOL006771","TCMol28314","poriferasterol monoglucoside","21.3181738714","574.930","0.6277","6602508","VWDLOXMZIGUBKM-AUGXRQBFSA-N","(2R,3R,4S,5S,6R)-2-{[(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,3E,5S)-5-ethyl-6-methylhept-3-en-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol;Stigmasterol 3-O-beta-D-glucopyranoside;Stigmasterol glucoside;Stigmasteryl glucoside","Stigmasterol glucoside","CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C",7,"Lipids and lipid-like molecules","Steroids and steroid derivatives","Stigmastanes and derivatives",NA,NA,NA,NA,"Poriferasterol monoglucoside","PTPN7;DUSP3"
"poriferasterol monoglucoside","Prunellae Spica","夏枯草","Xiakucao","MOL006771","TCMol28314","poriferasterol monoglucoside","21.3181738714","574.930","0.6277","12895771","VWDLOXMZIGUBKM-CMDGGOBGSA-N","Stigmasterol glucoside","Stigmasterol glucoside","CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C",7,NA,NA,NA,NA,NA,NA,NA,"Poriferasterol monoglucoside",NA
"poriferasterol monoglucoside_qt","Prunellae Spica","夏枯草","Xiakucao","MOL006772","TCMol28315","poriferasterol monoglucoside_qt","43.8298515785","412.770","0.75769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"quercetin","Prunellae Spica","夏枯草","Xiakucao","MOL000098","TCMol28327","quercetin","46.4333481195","302.250","0.27525","5280343","REFJWTPEDVJJIY-UHFFFAOYSA-N","2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one;quercetin;Quercetin","Quercetin","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O",1.5,NA,NA,NA,"C00389",NA,NA,"C15H10O7","quercetin","LPCAT1;LPCAT2;MMP2;TP53;MMP1;PTX3;XDH;HVCN1;HSPA4;BDNF;JUN;UGT1A9;ICAM1;INSR;CCL2;CASP9;NFKBIA;NR1I3;JAK2;ABCG2;GSTM1;GK;NOS3;BAX;MECP2;IL1A;PRKCA;ABCA1;CLDN4;SLPI;CREB1;MAP3K5;CYP1B1;ERN2;USP10;MAOA;IFNG;SULT1E1;NFE2L2;SPP1;MAPK1;HMOX1;MYC;RASSF1;ERBB2;NPEPPS;PIK3CB;LYN;CXCL10;KHK;CYP1A1;CDKN2A;RB1;CYP2E1;E2F1;PON1;EGR1;MAPK3;TOP2A;SCD;CHEK2;E2F2;PTEN;FOSL1;RELA;NRF1;EGF;THBS1;CDK1;TJP1;IL6;SLC2A4;NOS2;CEBPB;HSP90B2P;CAV1;HSPB1;PGP;COMT;PTGS1;NGF;CLDN5;GABRR3;BCL2;HSF1;NCF1;CTSD;FASN;HSP90AA1;IRF1;MPO;PLAU;HIF1A;EGFR;PRKCD;IL10;NR1I2;VEGFA;MLXIPL;MAPK14;PRKCB;ELK1;P2RX4;COL1A1;GCK;RUNX2;TNFRSF10B;NR1H3;VIM2P;SLC23A1;STAT1;ATF4;TYR;NKX3-1;AURKB;CAT;PRKAA1;BRCA1;TNF;PARP1;NFKB1;MTOR;CASP3;CYP3A4;EIF2S1;AXIN2;TXN;IL17A;SLC2A1;RAF1;GSTM2;VDR;MAPK8;SERPINE1;IL2;HK2;F3;AKT1;ADIPOQ;HNRNPA1;KDM1A;TOP1;STAT3;VCAM1;PTK2B;NQO1;ODC1;UQCRC1;BCL2L1;SIRT1;TGFB1;CD40LG;ACHE;LDLR;CXCL8;CTNNB1;MCL1;CRH;MUC5AC;BMP2;CCNB1;SELE;ERBB3;CYP1A2;SLC16A1;IL1B;PLAT;CDKN1A;NDUFV2;PRKAA2;CDH1;LEF1;XBP1;CASP8;AHR;AXIN1;DNAJC5;GAA;PTPN11;CRTC1;MMP9;APOE;GSK3B;F2;POR;VIM;IGFBP3;CHUK;TXNIP;CRP;CYP2C19;PPARA;HSPA5;AR;GSTP1;CYP2C8;PTGS2;CXCL2;CCND1;FOS;NLRP3;VTN;ACE2;CSF3;CSF2;CD274;TBK1;LGALS1;UGT1A3;UGT1A1;SNCA;PIK3CA;CPT1A;CD86;MRC1;ESRRA;ESRRB;CTRB1;ALOX15B;ABCC3;ABCC4;PPO2;MGAM;CA12;NUAK1;SLCO2B1;ABCB11;GSR;PNLIP;PRSS1;CELA1;ampC;CA1;CA2;E6;PLA2G1B;ATP2A1;APP;LCK;BCHE;PYGL;MAL62;CA3;CTSL;ddlB;Akr1b1;YES1;RET;IGF1R;LOX1.1;CHRM2;CHRM4;ABCB1;ELANE;MMP3;MET;HTR1A;Htr2c;CHRM5;ADRA2A;ALOX5;fabI;gyrA;rep;ADORA3;CALM1;S;AMY1A;nanH;mdh;Adrb2;CYP2D6;CHRM1;PIM1;G6PD;CYP19A1;CYP2C9;CDK4;Alox5;ALOX15;SRC;CFTR;AKR1B1;Sult2a1;Sult1a1;PTPN1;ALOX12;ADRA2B;Adrb1;Gsk3b;ADRA2C;Drd3;CHRM3;Nt5e;DRD1;DRD4;DRD5;CA4;CA6;SLC6A2;CDK2;CXCR1;Adora1;MAOB;DPP4;SLC6A3;PIK3R1;PSMB5;HTR1D;LAP3;CD38;Nos2;AVPR2;AXL;Adora2a;OXTR;Drd4;Hrh1;SLC6A4;ABCC1;EPHX2;HTR7;CA5A;ADRA1A;ADRA1B;OPRM1;Grin1;KDR;FLT3;HSD17B2;PPARG;MMP12;OPRK1;GLR1;CA7;SYK;MMP13;dxr;HTR3A;HTR5A;AVPR1B;PREP;PIK3CG;HTR6;AKR1A1;Akr1a1;CCR4;NEK2;IMA1;PLK1;DAPK1;MAPK10;Slc16a1;BACE1;ANTXR2;Drd2;Gabra1;CSNK2A1;ureB;OPRD1;LPO;CDK6;SORD;Pde2a;Cdk5;GLO1;PTK2;CAMK2B;ELAVL3;CDK5R1;ELAVL1;PKN1;CA9;ddl;MGAM2;Ptgs1;Slc16a7;SIRT6;CSNK2A3;IPMK;Akr1c21;ABCC2;CTRC;STK33;Ca13;cdk1;GPR35;NEK6;NOX4;HIF1AN;DPP3;SPHK1;IP6K2;TRPC5;CA14;ALK;CA5B;NEU2"
"quercetin","Prunellae Spica","夏枯草","Xiakucao","MOL000098","TCMol28327","quercetin","46.4333481195","302.250","0.27525","5280343","REFJWTPEDVJJIY-UHFFFAOYSA-N","2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one;quercetin;Quercetin","Quercetin","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O",1.5,NA,NA,NA,"C00389",NA,NA,"C15H10O7","Quercetin","LPCAT1;LPCAT2;MMP2;TP53;MMP1;PTX3;XDH;HVCN1;HSPA4;BDNF;JUN;UGT1A9;ICAM1;INSR;CCL2;CASP9;NFKBIA;NR1I3;JAK2;ABCG2;GSTM1;GK;NOS3;BAX;MECP2;IL1A;PRKCA;ABCA1;CLDN4;SLPI;CREB1;MAP3K5;CYP1B1;ERN2;USP10;MAOA;IFNG;SULT1E1;NFE2L2;SPP1;MAPK1;HMOX1;MYC;RASSF1;ERBB2;NPEPPS;PIK3CB;LYN;CXCL10;KHK;CYP1A1;CDKN2A;RB1;CYP2E1;E2F1;PON1;EGR1;MAPK3;TOP2A;SCD;CHEK2;E2F2;PTEN;FOSL1;RELA;NRF1;EGF;THBS1;CDK1;TJP1;IL6;SLC2A4;NOS2;CEBPB;HSP90B2P;CAV1;HSPB1;PGP;COMT;PTGS1;NGF;CLDN5;GABRR3;BCL2;HSF1;NCF1;CTSD;FASN;HSP90AA1;IRF1;MPO;PLAU;HIF1A;EGFR;PRKCD;IL10;NR1I2;VEGFA;MLXIPL;MAPK14;PRKCB;ELK1;P2RX4;COL1A1;GCK;RUNX2;TNFRSF10B;NR1H3;VIM2P;SLC23A1;STAT1;ATF4;TYR;NKX3-1;AURKB;CAT;PRKAA1;BRCA1;TNF;PARP1;NFKB1;MTOR;CASP3;CYP3A4;EIF2S1;AXIN2;TXN;IL17A;SLC2A1;RAF1;GSTM2;VDR;MAPK8;SERPINE1;IL2;HK2;F3;AKT1;ADIPOQ;HNRNPA1;KDM1A;TOP1;STAT3;VCAM1;PTK2B;NQO1;ODC1;UQCRC1;BCL2L1;SIRT1;TGFB1;CD40LG;ACHE;LDLR;CXCL8;CTNNB1;MCL1;CRH;MUC5AC;BMP2;CCNB1;SELE;ERBB3;CYP1A2;SLC16A1;IL1B;PLAT;CDKN1A;NDUFV2;PRKAA2;CDH1;LEF1;XBP1;CASP8;AHR;AXIN1;DNAJC5;GAA;PTPN11;CRTC1;MMP9;APOE;GSK3B;F2;POR;VIM;IGFBP3;CHUK;TXNIP;CRP;CYP2C19;PPARA;HSPA5;AR;GSTP1;CYP2C8;PTGS2;CXCL2;CCND1;FOS;NLRP3;VTN;ACE2;CSF3;CSF2;CD274;TBK1;LGALS1;UGT1A3;UGT1A1;SNCA;PIK3CA;CPT1A;CD86;MRC1;ESRRA;ESRRB;CTRB1;ALOX15B;ABCC3;ABCC4;PPO2;MGAM;CA12;NUAK1;SLCO2B1;ABCB11;GSR;PNLIP;PRSS1;CELA1;ampC;CA1;CA2;E6;PLA2G1B;ATP2A1;APP;LCK;BCHE;PYGL;MAL62;CA3;CTSL;ddlB;Akr1b1;YES1;RET;IGF1R;LOX1.1;CHRM2;CHRM4;ABCB1;ELANE;MMP3;MET;HTR1A;Htr2c;CHRM5;ADRA2A;ALOX5;fabI;gyrA;rep;ADORA3;CALM1;S;AMY1A;nanH;mdh;Adrb2;CYP2D6;CHRM1;PIM1;G6PD;CYP19A1;CYP2C9;CDK4;Alox5;ALOX15;SRC;CFTR;AKR1B1;Sult2a1;Sult1a1;PTPN1;ALOX12;ADRA2B;Adrb1;Gsk3b;ADRA2C;Drd3;CHRM3;Nt5e;DRD1;DRD4;DRD5;CA4;CA6;SLC6A2;CDK2;CXCR1;Adora1;MAOB;DPP4;SLC6A3;PIK3R1;PSMB5;HTR1D;LAP3;CD38;Nos2;AVPR2;AXL;Adora2a;OXTR;Drd4;Hrh1;SLC6A4;ABCC1;EPHX2;HTR7;CA5A;ADRA1A;ADRA1B;OPRM1;Grin1;KDR;FLT3;HSD17B2;PPARG;MMP12;OPRK1;GLR1;CA7;SYK;MMP13;dxr;HTR3A;HTR5A;AVPR1B;PREP;PIK3CG;HTR6;AKR1A1;Akr1a1;CCR4;NEK2;IMA1;PLK1;DAPK1;MAPK10;Slc16a1;BACE1;ANTXR2;Drd2;Gabra1;CSNK2A1;ureB;OPRD1;LPO;CDK6;SORD;Pde2a;Cdk5;GLO1;PTK2;CAMK2B;ELAVL3;CDK5R1;ELAVL1;PKN1;CA9;ddl;MGAM2;Ptgs1;Slc16a7;SIRT6;CSNK2A3;IPMK;Akr1c21;ABCC2;CTRC;STK33;Ca13;cdk1;GPR35;NEK6;NOX4;HIF1AN;DPP3;SPHK1;IP6K2;TRPC5;CA14;ALK;CA5B;NEU2"
"rutin","Prunellae Spica","夏枯草","Xiakucao","MOL000415","TCMol28289","rutin","3.20153312753","610.570","0.68283","5280805","IKGXIBQEEMLURG-NVPNHPEKSA-N","2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one;quercetin-3-O-rutinoside;Quercetin-3-O-rutinoside;rutin;Rutin;Rutine","Rutin","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O",-1.3,NA,NA,NA,"C05625;D00190;D08499",NA,NA,"C27H30O16","Rutin","AKR1C3;CBR1;CAT;PPARG;IL1B;TNF;INS;MTOR;CASP3;ACTA2;IL6;FAS;PROCR;HMGCR;MAPK8;BCL2;NR1H4;MPO;BACE1;P4HB;FN1;ADA;MAPK14;SIRT1;TGFB1;MARK4;TFAM;UCP1;PPARGC1A;CXCL1;S100A8;STAT4;IFNG;PRMT3;FAM213B;AKR1B1;AKR1B10;AKR1D1;PPO2;KDM1A;SLCO2B1;LDHA;ALB;ampC;BCHE;PRSS1;Akr1b1;CHRM2;CHRM4;CYP3A4;HTR1A;Htr2c;CHRM5;ADRA2A;nanH;Adrb2;CHRM1;CFTR;TYR;ADRA2B;Adrb1;ADRA2C;Drd3;CHRM3;MAOA;DRD1;DRD5;ACHE;SLC6A2;SLC6A3;HTR1D;AVPR2;Drd4;Hrh1;SLC6A4;EPHX2;HTR7;ADRA1A;ADRA1B;OPRM1;Grin1;OPRK1;HTR3A;HTR5A;AVPR1B;XDH;GSK3B;HTR6;Drd2;Gabra1;OPRD1;NMUR2"
"rutin","Prunellae Spica","夏枯草","Xiakucao","MOL000415","TCMol28289","rutin","3.20153312753","610.570","0.68283","5280805","IKGXIBQEEMLURG-NVPNHPEKSA-N","2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one;quercetin-3-O-rutinoside;Quercetin-3-O-rutinoside;rutin;Rutin;Rutine","Rutin","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O",-1.3,NA,NA,NA,"C05625;D00190;D08499",NA,NA,"C27H30O16","rutin","AKR1C3;CBR1;CAT;PPARG;IL1B;TNF;INS;MTOR;CASP3;ACTA2;IL6;FAS;PROCR;HMGCR;MAPK8;BCL2;NR1H4;MPO;BACE1;P4HB;FN1;ADA;MAPK14;SIRT1;TGFB1;MARK4;TFAM;UCP1;PPARGC1A;CXCL1;S100A8;STAT4;IFNG;PRMT3;FAM213B;AKR1B1;AKR1B10;AKR1D1;PPO2;KDM1A;SLCO2B1;LDHA;ALB;ampC;BCHE;PRSS1;Akr1b1;CHRM2;CHRM4;CYP3A4;HTR1A;Htr2c;CHRM5;ADRA2A;nanH;Adrb2;CHRM1;CFTR;TYR;ADRA2B;Adrb1;ADRA2C;Drd3;CHRM3;MAOA;DRD1;DRD5;ACHE;SLC6A2;SLC6A3;HTR1D;AVPR2;Drd4;Hrh1;SLC6A4;EPHX2;HTR7;ADRA1A;ADRA1B;OPRM1;Grin1;OPRK1;HTR3A;HTR5A;AVPR1B;XDH;GSK3B;HTR6;Drd2;Gabra1;OPRD1;NMUR2"
"rutin","Prunellae Spica","夏枯草","Xiakucao","MOL000415","TCMol28289","rutin","3.20153312753","610.570","0.68283","5280805","IKGXIBQEEMLURG-NVPNHPEKSA-N","2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one;quercetin-3-O-rutinoside;Quercetin-3-O-rutinoside;rutin;Rutin;Rutine","Rutin","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O",-1.3,NA,NA,NA,"C05625;D00190;D08499",NA,NA,"C27H30O16","RUTIN","AKR1C3;CBR1;CAT;PPARG;IL1B;TNF;INS;MTOR;CASP3;ACTA2;IL6;FAS;PROCR;HMGCR;MAPK8;BCL2;NR1H4;MPO;BACE1;P4HB;FN1;ADA;MAPK14;SIRT1;TGFB1;MARK4;TFAM;UCP1;PPARGC1A;CXCL1;S100A8;STAT4;IFNG;PRMT3;FAM213B;AKR1B1;AKR1B10;AKR1D1;PPO2;KDM1A;SLCO2B1;LDHA;ALB;ampC;BCHE;PRSS1;Akr1b1;CHRM2;CHRM4;CYP3A4;HTR1A;Htr2c;CHRM5;ADRA2A;nanH;Adrb2;CHRM1;CFTR;TYR;ADRA2B;Adrb1;ADRA2C;Drd3;CHRM3;MAOA;DRD1;DRD5;ACHE;SLC6A2;SLC6A3;HTR1D;AVPR2;Drd4;Hrh1;SLC6A4;EPHX2;HTR7;ADRA1A;ADRA1B;OPRM1;Grin1;OPRK1;HTR3A;HTR5A;AVPR1B;XDH;GSK3B;HTR6;Drd2;Gabra1;OPRD1;NMUR2"
"scopoletol","Prunellae Spica","夏枯草","Xiakucao","MOL000040","TCMol28288","Scopoletol","27.7734608153","192.180","0.076154","5280460","RODXRVNMMDRFIK-UHFFFAOYSA-N","6-Methoxy-7-hydroxycoumarin;7-hydroxy-6-methoxy-2H-chromen-2-one;Scopoletin;Scopoletol","Scopoletin","COC1=C(C=C2C(=C1)C=CC(=O)O2)O",1.5,"Phenylpropanoids and polyketides","Coumarins and derivatives","Hydroxycoumarins","C01752",NA,NA,NA,"Scopoletol","CREB1;NQO1;MAPK1;NFKB1;MAOB;CYP2E1;SREBF1;PRKAA1;PRKAA2;CAT;ache;CA12;CA1;CA2;GAPDH;ALOX5;ALOX15;AKR1B1;MAOA;Ache;ACHE;PTGS2;CA7;SORD;MCL1;CA9;CA13"
"sericoside","Prunellae Spica","夏枯草","Xiakucao","MOL006773","TCMol28316","sericoside","7.76413360306","666.940","0.34792","76972524","CMZFNIMQBCBHEX-JRIAKSEUSA-N","Sericoside","Sericoside","CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C",2.7,"Lipids and lipid-like molecules","Prenol lipids","Triterpenoids",NA,NA,NA,NA,"Sericoside",NA
"sitogluside","Prunellae Spica","夏枯草","Xiakucao","MOL000357","TCMol28283","Sitogluside","20.6319368572","576.950","0.6241","5742590","NPJICTMALKLTFW-OFUAXYCQSA-N","alexandrin;beta-daucosterol;daucosterin;daucosterol;Daucosterol;Sitogluside;Sitosteryl glucoside","Daucosterol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C",7.7,NA,NA,NA,"D05848;C20785",NA,NA,"C35H60O6","Sitogluside","POLB;Akr1b1"
"skimmetin","Prunellae Spica","夏枯草","Xiakucao","MOL002558","TCMol28278","Skimmetin","27.3709581106","162.150","0.053557","5281426","ORHBXUUXSCNDEV-UHFFFAOYSA-N","7-hydroxy-2H-chromen-2-one;7-hydroxy-coumarin;7-Hydroxycoumarin;Skimmetin;Umbelliferone;Umbelliferone (Hydrangin, Skimmetin)","Umbelliferone","C1=CC(=CC2=C1C=CC(=O)O2)O",1.6,"Phenylpropanoids and polyketides","Coumarins and derivatives","Hydroxycoumarins","C09315",NA,NA,NA," Skimmetin","CHRNA4;CHRNA7;GRIN3A;GRIN3B;CRYZ;VKORC1L1;NQO1;GABRA1;GRIA2;GRIK2;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;VKORC1;NR1I2;CHRFAM7A;ache;PPO2;CA12;CA1;CA2;GAPDH;LOX1.1;TYR;AKR1B1;SRD5A1;ACHE;XDH;BACE1;BCHE;SORD;MCL1;CA9"
"skimmetin","Prunellae Spica","夏枯草","Xiakucao","MOL002558","TCMol28278","Skimmetin","27.3709581106","162.150","0.053557","5281426","ORHBXUUXSCNDEV-UHFFFAOYSA-N","7-hydroxy-2H-chromen-2-one;7-hydroxy-coumarin;7-Hydroxycoumarin;Skimmetin;Umbelliferone;Umbelliferone (Hydrangin, Skimmetin)","Umbelliferone","C1=CC(=CC2=C1C=CC(=O)O2)O",1.6,"Phenylpropanoids and polyketides","Coumarins and derivatives","Hydroxycoumarins","C09315",NA,NA,NA,"Skimmetin","CHRNA4;CHRNA7;GRIN3A;GRIN3B;CRYZ;VKORC1L1;NQO1;GABRA1;GRIA2;GRIK2;GRIN1;GRIN2A;GRIN2B;GRIN2C;GRIN2D;VKORC1;NR1I2;CHRFAM7A;ache;PPO2;CA12;CA1;CA2;GAPDH;LOX1.1;TYR;AKR1B1;SRD5A1;ACHE;XDH;BACE1;BCHE;SORD;MCL1;CA9"
"spinasterol","Prunellae Spica","夏枯草","Xiakucao","MOL004355","TCMol28291","Spinasterol","42.979365524","412.770","0.75534","5283663","JZVFJDZBLUFKCA-INYURWPISA-N","poriferasta-7,22E-dien-3beta-ol;Spinasterol","Spinasterol","CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C",8.3,NA,NA,NA,"C08840",NA,NA,NA,"Spinasterol","CACNG3;CACNG2;CYP27B1;CLEC4E;CACNG5;CACNG4;CACNA2D3;CACNG8;CACNG7;CACNG6;RORA;RXRA;THRB;VDR;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1E;CACNA1F;CACNA1S;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;CACNA1I;CACNA1H;CACNA1G;CACNA2D2;CACNA2D4;NR1I3;PTGS1;PTGS2;TRPV1"
"spinasterol","Prunellae Spica","夏枯草","Xiakucao","MOL004355","TCMol28291","Spinasterol","42.979365524","412.770","0.75534","5281331","JZVFJDZBLUFKCA-FXIAWGAOSA-N","A-SPINASTEROL;alpha-Spinasterin;alpha-Spinasterol;bessisterol;Chondrillasterol;Spinasterol","alpha-Spinasterol","CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C",8.3,NA,NA,NA,"C08840",NA,NA,NA,"Spinasterol","NR1H2;NR1H3;TRPV1;CACNG3;CACNG2;CYP27B1;CLEC4E;CACNG5;CACNG4;CACNA2D3;CACNG8;CACNG7;CACNG6;RORA;RXRA;THRB;VDR;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1E;CACNA1F;CACNA1S;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;CACNA1I;CACNA1H;CACNA1G;CACNA2D2;CACNA2D4;NR1I3;Akr1b1;Nos2"
"stearic acid","Prunellae Spica","夏枯草","Xiakucao","MOL000860","TCMol28323","stearic acid","17.8254293816","284.540","0.14086","139057051","QIQXTHQIDYTFRH-UHFFFAOYSA-N","octadecanoic acid;Stearic acid","Stearic acid","[H+].CCCCCCCCCCCCCCCCCC(=O)[O-]",NA,"Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","C01530",NA,NA,NA," Stearic acid",NA
