"vina_results","Model","Path","ligand","receptor"
-7.067,"Model_9","output/results_Vina_X167691_6NQ9.pdb_ligand_vina_out_score.csv","output/results","6NQ9"
-5.909,"Model_1","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-5.762,"Model_2","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-5.374,"Model_3","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-5.246,"Model_4","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-5.201,"Model_5","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-4.907,"Model_6","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-4.792,"Model_7","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-4.169,"Model_8","output/Docking_Vina/results_Vina_X167691_6ZX6.pdb_ligand_vina_out_score.csv","X167691","6ZX6"
-7.541,"Model_1","output/Docking_Vina/results_Vina_X167691_6ZX7.pdb_ligand_vina_out_score.csv","X167691","6ZX7"
-6.411,"Model_2","output/Docking_Vina/results_Vina_X167691_6ZX7.pdb_ligand_vina_out_score.csv","X167691","6ZX7"
-6.244,"Model_3","output/Docking_Vina/results_Vina_X167691_6ZX7.pdb_ligand_vina_out_score.csv","X167691","6ZX7"
-5.214,"Model_4","output/Docking_Vina/results_Vina_X167691_6ZX7.pdb_ligand_vina_out_score.csv","X167691","6ZX7"
-5.178,"Model_5","output/Docking_Vina/results_Vina_X167691_6ZX7.pdb_ligand_vina_out_score.csv","X167691","6ZX7"
-4.758,"Model_6","output/Docking_Vina/results_Vina_X167691_6ZX7.pdb_ligand_vina_out_score.csv","X167691","6ZX7"
-5.974,"Model_1","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.442,"Model_2","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.217,"Model_3","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.144,"Model_4","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.046,"Model_5","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-5.041,"Model_6","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-4.778,"Model_7","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-4.614,"Model_8","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-4.544,"Model_9","output/results_Vina_X167691_8EJA.pdb_ligand_vina_out_score.csv","output/results","8EJA"
-4.84,"Model_1","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.605,"Model_2","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.585,"Model_3","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.585,"Model_4","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.458,"Model_5","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.399,"Model_6","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.324,"Model_7","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.31,"Model_8","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-4.31,"Model_9","output/Docking_Vina/results_Vina_X222284_1DU1.pdb_ligand_vina_out_score.csv","X222284","1DU1"
-5.018,"Model_1","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-4.952,"Model_2","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-4.941,"Model_3","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-4.794,"Model_4","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-4.783,"Model_5","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-4.764,"Model_6","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-4.763,"Model_7","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-4.762,"Model_8","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-3.628,"Model_9","output/Docking_Vina/results_Vina_X222284_1JZP.pdb_ligand_vina_out_score.csv","X222284","1JZP"
-8.017,"Model_1","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.791,"Model_2","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.657,"Model_3","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.496,"Model_4","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.438,"Model_5","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.404,"Model_6","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.086,"Model_7","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.081,"Model_8","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-7.048,"Model_9","output/Docking_Vina/results_Vina_X222284_1KB2.pdb_ligand_vina_out_score.csv","X222284","1KB2"
-8.033,"Model_1","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.984,"Model_2","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.947,"Model_3","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.933,"Model_4","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.932,"Model_5","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.616,"Model_6","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.522,"Model_7","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.498,"Model_8","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.466,"Model_9","output/Docking_Vina/results_Vina_X222284_1KB4.pdb_ligand_vina_out_score.csv","X222284","1KB4"
-7.22,"Model_1","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.908,"Model_2","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.599,"Model_3","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.558,"Model_4","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.542,"Model_5","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.466,"Model_6","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.435,"Model_7","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.43,"Model_8","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
-6.373,"Model_9","output/Docking_Vina/results_Vina_X222284_1KB6.pdb_ligand_vina_out_score.csv","X222284","1KB6"
40.226,"Model_1","output/Docking_Vina/results_Vina_X222284_1M13.pdb_ligand_vina_out_score.csv","X222284","1M13"
43.056,"Model_2","output/Docking_Vina/results_Vina_X222284_1M13.pdb_ligand_vina_out_score.csv","X222284","1M13"
67.863,"Model_1","output/Docking_Vina/results_Vina_X222284_1Q1Q.pdb_ligand_vina_out_score.csv","X222284","1Q1Q"
68.19,"Model_2","output/Docking_Vina/results_Vina_X222284_1Q1Q.pdb_ligand_vina_out_score.csv","X222284","1Q1Q"
69.279,"Model_3","output/Docking_Vina/results_Vina_X222284_1Q1Q.pdb_ligand_vina_out_score.csv","X222284","1Q1Q"
-7.495,"Model_1","output/Docking_Vina/results_Vina_X222284_1Q1Z.pdb_ligand_vina_out_score.csv","X222284","1Q1Z"
-6.757,"Model_2","output/Docking_Vina/results_Vina_X222284_1Q1Z.pdb_ligand_vina_out_score.csv","X222284","1Q1Z"
-4.795,"Model_3","output/Docking_Vina/results_Vina_X222284_1Q1Z.pdb_ligand_vina_out_score.csv","X222284","1Q1Z"
-4.746,"Model_4","output/Docking_Vina/results_Vina_X222284_1Q1Z.pdb_ligand_vina_out_score.csv","X222284","1Q1Z"
-4.574,"Model_5","output/Docking_Vina/results_Vina_X222284_1Q1Z.pdb_ligand_vina_out_score.csv","X222284","1Q1Z"
-7.411,"Model_1","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-6.934,"Model_2","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-6.857,"Model_3","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-6.84,"Model_4","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-6.693,"Model_5","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-6.223,"Model_6","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-6.077,"Model_7","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-6.032,"Model_8","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-5.163,"Model_9","output/Docking_Vina/results_Vina_X222284_1TUW.pdb_ligand_vina_out_score.csv","X222284","1TUW"
-7.724,"Model_1","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.681,"Model_2","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.604,"Model_3","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.531,"Model_4","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.408,"Model_5","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.291,"Model_6","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.243,"Model_7","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.236,"Model_8","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
-7.116,"Model_9","output/Docking_Vina/results_Vina_X222284_1U3Q.pdb_ligand_vina_out_score.csv","X222284","1U3Q"
11.865,"Model_1","output/Docking_Vina/results_Vina_X222284_1U9E.pdb_ligand_vina_out_score.csv","X222284","1U9E"
12.57,"Model_2","output/Docking_Vina/results_Vina_X222284_1U9E.pdb_ligand_vina_out_score.csv","X222284","1U9E"
13.124,"Model_3","output/Docking_Vina/results_Vina_X222284_1U9E.pdb_ligand_vina_out_score.csv","X222284","1U9E"
14.22,"Model_1","output/Docking_Vina/results_Vina_X222284_1X78.pdb_ligand_vina_out_score.csv","X222284","1X78"
0.002,"Model_1","output/Docking_Vina/results_Vina_X222284_1X7B.pdb_ligand_vina_out_score.csv","X222284","1X7B"
2.546,"Model_2","output/Docking_Vina/results_Vina_X222284_1X7B.pdb_ligand_vina_out_score.csv","X222284","1X7B"
-2.349,"Model_1","output/Docking_Vina/results_Vina_X222284_1X7J.pdb_ligand_vina_out_score.csv","X222284","1X7J"
-3.563,"Model_1","output/Docking_Vina/results_Vina_X222284_1YYE.pdb_ligand_vina_out_score.csv","X222284","1YYE"
-8.317,"Model_1","output/Docking_Vina/results_Vina_X222284_2AR9.pdb_ligand_vina_out_score.csv","X222284","2AR9"
-7.239,"Model_2","output/Docking_Vina/results_Vina_X222284_2AR9.pdb_ligand_vina_out_score.csv","X222284","2AR9"
-6.03,"Model_3","output/Docking_Vina/results_Vina_X222284_2AR9.pdb_ligand_vina_out_score.csv","X222284","2AR9"
-5.866,"Model_4","output/Docking_Vina/results_Vina_X222284_2AR9.pdb_ligand_vina_out_score.csv","X222284","2AR9"
-3.995,"Model_1","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-3.859,"Model_2","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-3.85,"Model_3","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-3.155,"Model_4","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-2.934,"Model_5","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-2.517,"Model_6","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-2.372,"Model_7","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-2.228,"Model_8","output/Docking_Vina/results_Vina_X222284_2BBR.pdb_ligand_vina_out_score.csv","X222284","2BBR"
-7.142,"Model_1","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-6.738,"Model_2","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-5.537,"Model_3","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-5.364,"Model_4","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-5.26,"Model_5","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-4.974,"Model_6","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-4.268,"Model_7","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-4.214,"Model_8","output/Docking_Vina/results_Vina_X222284_2BBZ.pdb_ligand_vina_out_score.csv","X222284","2BBZ"
-5.697,"Model_1","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-4.293,"Model_2","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-4.28,"Model_3","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-4.025,"Model_4","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-3.959,"Model_5","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-3.368,"Model_6","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-3.25,"Model_7","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-3.195,"Model_8","output/Docking_Vina/results_Vina_X222284_2F1S.pdb_ligand_vina_out_score.csv","X222284","2F1S"
-5.547,"Model_1","output/Docking_Vina/results_Vina_X222284_2F8U.pdb_ligand_vina_out_score.csv","X222284","2F8U"
-3.839,"Model_2","output/Docking_Vina/results_Vina_X222284_2F8U.pdb_ligand_vina_out_score.csv","X222284","2F8U"
-3.752,"Model_3","output/Docking_Vina/results_Vina_X222284_2F8U.pdb_ligand_vina_out_score.csv","X222284","2F8U"
-3.625,"Model_4","output/Docking_Vina/results_Vina_X222284_2F8U.pdb_ligand_vina_out_score.csv","X222284","2F8U"
-3.457,"Model_5","output/Docking_Vina/results_Vina_X222284_2F8U.pdb_ligand_vina_out_score.csv","X222284","2F8U"
-3.069,"Model_6","output/Docking_Vina/results_Vina_X222284_2F8U.pdb_ligand_vina_out_score.csv","X222284","2F8U"
-2.79,"Model_7","output/Docking_Vina/results_Vina_X222284_2F8U.pdb_ligand_vina_out_score.csv","X222284","2F8U"
14.882,"Model_1","output/Docking_Vina/results_Vina_X222284_2FSZ.pdb_ligand_vina_out_score.csv","X222284","2FSZ"
15.407,"Model_2","output/Docking_Vina/results_Vina_X222284_2FSZ.pdb_ligand_vina_out_score.csv","X222284","2FSZ"
16.93,"Model_3","output/Docking_Vina/results_Vina_X222284_2FSZ.pdb_ligand_vina_out_score.csv","X222284","2FSZ"
-5.996,"Model_1","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.992,"Model_2","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.938,"Model_3","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.901,"Model_4","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.689,"Model_5","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.682,"Model_6","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.604,"Model_7","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.583,"Model_8","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.582,"Model_9","output/results_Vina_X222284_2GBH.pdb_ligand_vina_out_score.csv","output/results","2GBH"
-5.346,"Model_1","output/Docking_Vina/results_Vina_X222284_2GIU.pdb_ligand_vina_out_score.csv","X222284","2GIU"
-5.26,"Model_2","output/Docking_Vina/results_Vina_X222284_2GIU.pdb_ligand_vina_out_score.csv","X222284","2GIU"
-4.145,"Model_3","output/Docking_Vina/results_Vina_X222284_2GIU.pdb_ligand_vina_out_score.csv","X222284","2GIU"
-3.775,"Model_4","output/Docking_Vina/results_Vina_X222284_2GIU.pdb_ligand_vina_out_score.csv","X222284","2GIU"
-3.18,"Model_5","output/Docking_Vina/results_Vina_X222284_2GIU.pdb_ligand_vina_out_score.csv","X222284","2GIU"
-3.071,"Model_6","output/Docking_Vina/results_Vina_X222284_2GIU.pdb_ligand_vina_out_score.csv","X222284","2GIU"
-2.572,"Model_7","output/Docking_Vina/results_Vina_X222284_2GIU.pdb_ligand_vina_out_score.csv","X222284","2GIU"
-3.931,"Model_1","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-3.853,"Model_2","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-3.125,"Model_3","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-2.382,"Model_4","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-2.032,"Model_5","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-1.828,"Model_6","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-1.773,"Model_7","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-1.213,"Model_8","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-1.144,"Model_9","output/Docking_Vina/results_Vina_X222284_2GZV.pdb_ligand_vina_out_score.csv","X222284","2GZV"
-5.254,"Model_1","output/Docking_Vina/results_Vina_X222284_2H6D.pdb_ligand_vina_out_score.csv","X222284","2H6D"
-4.254,"Model_2","output/Docking_Vina/results_Vina_X222284_2H6D.pdb_ligand_vina_out_score.csv","X222284","2H6D"
-3.17,"Model_3","output/Docking_Vina/results_Vina_X222284_2H6D.pdb_ligand_vina_out_score.csv","X222284","2H6D"
-2.973,"Model_4","output/Docking_Vina/results_Vina_X222284_2H6D.pdb_ligand_vina_out_score.csv","X222284","2H6D"
-5.932,"Model_1","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.508,"Model_2","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.499,"Model_3","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.475,"Model_4","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.45,"Model_5","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.448,"Model_6","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.427,"Model_7","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.406,"Model_8","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
-5.382,"Model_9","output/Docking_Vina/results_Vina_X222284_2HN8.pdb_ligand_vina_out_score.csv","X222284","2HN8"
11.074,"Model_1","output/Docking_Vina/results_Vina_X222284_2I0G.pdb_ligand_vina_out_score.csv","X222284","2I0G"
11.109,"Model_2","output/Docking_Vina/results_Vina_X222284_2I0G.pdb_ligand_vina_out_score.csv","X222284","2I0G"
11.466,"Model_3","output/Docking_Vina/results_Vina_X222284_2I0G.pdb_ligand_vina_out_score.csv","X222284","2I0G"
