"entrez_gene_symbol","compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","identifier"
"CACNA1A","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","3BXK"
"CACNA1A","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","3BXK"
"CACNA1A","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","3BXK"
"CACNA1A","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","3BXK"
"CACNA1B","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","4DEX"
"CACNA1B","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","4DEX"
"CACNA1B","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","4DEX"
"CACNA1B","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","4DEX"
"CACNA1B","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","4DEX"
"CACNA1B","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","4DEX"
"CACNA1B","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","4DEX"
"CACNA1C","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","6CTB"
"CACNA1C","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","6CTB"
"CACNA1C","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","6CTB"
"CACNA1C","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","6CTB"
"CACNA1C","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","6CTB"
"CACNA1C","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","6CTB"
"CACNA1C","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","6CTB"
"CACNA1D","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-Sitosterol","7UHF;7UHG;8E59;8E5A;8E5B"
"CACNA1D","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","7UHF;7UHG;8E59;8E5A;8E5B"
"CACNA1D","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","7UHF;7UHG;8E59;8E5A;8E5B"
"CACNA1D","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","7UHF;7UHG;8E59;8E5A;8E5B"
"CACNA1D","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","7UHF;7UHG;8E59;8E5A;8E5B"
"CACNA1D","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","7UHF;7UHG;8E59;8E5A;8E5B"
"CACNA1D","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","7UHF;7UHG;8E59;8E5A;8E5B"
"CACNA1E","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-Sitosterol","8EPM"
"CACNA1E","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O"," Beta-sitosterol","8EPM"
"CACNA1E","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-sitosterol","8EPM"
"CACNA1E","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","beta-Sitosterol","8EPM"
"CACNA1E","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","BETA-SITOSTEROL","8EPM"
"CACNA1E","beta-sitosterol","Fritillariae Thunbrgii Bulbus","浙贝母","Zhebeimu","MOL000358","TCMol32013","beta-sitosterol",36.9139058327,414.79,0.75123,222284,"KZJWDPNRJALLNS-VJSFXXLFSA-N","(1S,2R,5S,10S,11S,14R,15R)-14-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-5-ol;(3beta)-stigmast-5-en-3-ol;beta-sitosterol;beta-Sitosterol;Beta-sitosterol;Beta-Sitosterol;phytosterol;sitosterol;Sitosterol;Sobatum","(3beta)-stigmast-5-en-3-ol","CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C",9.3,NA,NA,NA,"C01753;D08518","C01753","HMDB0000852","C29H50O","Beta-sitosterol","8EPM"
