"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0043225","ATPase-coupled inorganic anion transmembrane transporter activity","5/840","10/18522",0.5,11.025,6.91136574678392,3.94841729317666e-05,0.000244901832108426,0.000139417799159469,"4363/1080/10257/1244/8714",5
"MF","GO:0008083","growth factor activity","20/840","162/18522",0.123456790123457,2.72222222222222,4.79862180757975,4.61661905382351e-05,0.000283399083333795,0.000161333527569185,"3569/7040/3586/7422/3558/1950/3565/3082/2247/627/1437/1440/4803/3567/3562/2147/650/2919/5764/183",20
"MF","GO:0004697","diacylglycerol-dependent serine/threonine kinase activity","6/840","16/18522",0.375,8.26875,6.33971318297519,4.62692380953135e-05,0.000283399083333795,0.000161333527569185,"5580/5578/5579/5590/5581/5585",6
"MF","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","10/840","48/18522",0.208333333333333,4.59375,5.4336814822982,4.75109483772701e-05,0.000289197077079036,0.000164634211441341,"2597/216/231/8644/223/217/128/8854/4967/7915",10
"MF","GO:0043274","phospholipase binding","7/840","23/18522",0.304347826086957,6.71086956521739,5.97307817387117,4.98251057776196e-05,0.000301411133716464,0.000171587433802069,"6714/695/6850/6401/3932/5590/4747",7
"MF","GO:0043178","alcohol binding","14/840","90/18522",0.155555555555556,3.43,5.03671599753484,5.10598868963529e-05,0.000306985823057827,0.000174760994866432,"857/335/19/5581/1071/5950/10062/345/336/3710/6646/6820/5948/7224",14
"MF","GO:0070851","growth factor receptor binding","18/840","138/18522",0.130434782608696,2.87608695652174,4.82146110180657,5.28399827226737e-05,0.000315751116269636,0.000179750903998826,"3569/3586/7422/3553/3558/1950/3565/3552/3717/2247/1437/1440/4067/3567/3562/3690/5663/10193",18
"MF","GO:0140313","molecular sequestering activity","10/840","49/18522",0.204081632653061,4.5,5.34691813779986,5.72923850111637e-05,0.00034028204430873,0.000193715879144605,"1026/6774/4792/857/3934/2495/7534/6278/715/7805",10
"MF","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","7/840","24/18522",0.291666666666667,6.43125,5.80295486784885,6.76005413555569e-05,0.000396697787595484,0.000225832252873906,"5743/5742/240/239/247/246/241",7
"MF","GO:0035035","histone acetyltransferase binding","7/840","24/18522",0.291666666666667,6.43125,5.80295486784885,6.76005413555569e-05,0.000396697787595484,0.000225832252873906,"6772/50943/5111/6667/1958/1051/22933",7
"MF","GO:0097718","disordered domain specific binding","8/840","32/18522",0.25,5.5125,5.56839345425614,6.89286728506922e-05,0.000402083924962371,0.000228898475005432,"7157/1499/4193/5925/3320/9817/2597/3736",8
"MF","GO:0140996","histone H3 kinase activity","5/840","11/18522",0.454545454545455,10.0227272727273,6.52417194278623,6.96822529417422e-05,0.000402707477288375,0.000229253451087904,"3717/5578/5579/5585/7443",5
"MF","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","11/840","60/18522",0.183333333333333,4.0425,5.14485340342586,6.9857419529616e-05,0.000402707477288375,0.000229253451087904,"2950/2944/2952/9536/2947/2938/241/2946/373156/2939/653689",11
"MF","GO:0051213","dioxygenase activity","14/840","93/18522",0.150537634408602,3.31935483870968,4.8872432064417,7.38859260691079e-05,0.000423439810220618,0.000241055960705615,"5743/54583/5742/5034/240/79068/239/10765/247/246/54890/55662/5033/241",14
"MF","GO:0019956","chemokine binding","8/840","33/18522",0.242424242424242,5.34545454545455,5.44554856988741,8.73962695824517e-05,0.000497955489481411,0.000283476272207463,"7852/2247/3146/3685/3690/1233/3577/2",8
"MF","GO:0051879","Hsp90 protein binding","9/840","42/18522",0.214285714285714,4.725,5.26751892524689,8.98755584682115e-05,0.000505309504298931,0.000287662768290476,"3091/3791/196/1543/10013/1457/1571/3297/55869",9
"MF","GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","7/840","25/18522",0.28,6.174,5.6422450762451,9.02338400533806e-05,0.000505309504298931,0.000287662768290476,"5743/5742/240/239/247/246/241",7
"MF","GO:0043548","phosphatidylinositol 3-kinase binding","7/840","25/18522",0.28,6.174,5.6422450762451,9.02338400533806e-05,0.000505309504298931,0.000287662768290476,"3480/5295/3717/3643/558/3932/2934",7
"MF","GO:0005272","sodium channel activity","9/840","43/18522",0.209302325581395,4.61511627906977,5.17277313372309,0.00010913842391137,0.000604269239735268,0.000343998600493762,"6329/6335/6331/6323/2898/6330/6324/6334/6328",9
"MF","GO:0048156","tau protein binding","9/840","43/18522",0.209302325581395,4.61511627906977,5.17277313372309,0.00010913842391137,0.000604269239735268,0.000343998600493762,"2932/3320/348/1191/6622/10013/5562/4133/57787",9
"MF","GO:0004197","cysteine-type endopeptidase activity","13/840","85/18522",0.152941176470588,3.37235294117647,4.77804022272362,0.000112255264242989,0.000618034600888366,0.000351834950022378,"841/836/1508/842/1509/1514/834/840/7874/2923/1075/23581/9100",13
"MF","GO:0004032","alditol:NADP+ 1-oxidoreductase activity","5/840","12/18522",0.416666666666667,9.1875,6.18364988997309,0.000114995803068845,0.000629585960935576,0.000358410912240446,"231/8644/10327/1646/6718",5
"MF","GO:0042626","ATPase-coupled transmembrane transporter activity","14/840","97/18522",0.144329896907216,3.18247422680412,4.6971822211259,0.000117822756522276,0.000639010315676259,0.000363776012146528,"5243/4363/1080/9429/19/10257/476/8647/1244/540/8714/487/64241/64240",14
"MF","GO:0001848","complement binding","7/840","26/18522",0.269230769230769,5.93653846153846,5.49005198064279,0.000118673344339877,0.000639010315676259,0.000363776012146528,"1401/3075/5806/629/720/1378/721",7
"MF","GO:0042974","nuclear retinoic acid receptor binding","7/840","26/18522",0.269230769230769,5.93653846153846,5.49005198064279,0.000118673344339877,0.000639010315676259,0.000363776012146528,"5468/5915/7376/7421/9971/4929/5916",7
"MF","GO:0008013","beta-catenin binding","13/840","86/18522",0.151162790697674,3.33313953488372,4.72675132380819,0.000126846080567413,0.000679285021617838,0.000386703610588028,"999/2099/367/2932/8313/4088/8312/51176/10013/5663/4929/6095/6299",13
"MF","GO:0004725","protein tyrosine phosphatase activity","14/840","98/18522",0.142857142857143,3.15,4.65120735378245,0.000131824933679487,0.000702111059814658,0.000399698025458398,"5728/5781/5747/5788/52/5777/5771/5770/5792/5802/1845/5786/5791/5778",14
"MF","GO:0004890","GABA-A receptor activity","6/840","19/18522",0.315789473684211,6.96315789473684,5.66810909717594,0.000139452243200096,0.000734748378151041,0.000418277809258917,"2561/2563/2556/2558/55879/2560",6
"MF","GO:0005520","insulin-like growth factor binding","6/840","19/18522",0.315789473684211,6.96315789473684,5.66810909717594,0.000139452243200096,0.000734748378151041,0.000418277809258917,"3480/3643/3486/3685/3690/3483",6
"MF","GO:0099604","ligand-gated calcium channel activity","7/840","27/18522",0.259259259259259,5.71666666666667,5.34559516125528,0.000153979629670547,0.000806952069931209,0.000459381951733126,"2903/7442/2904/2902/3710/2906/5025",7
"MF","GO:0042805","actinin binding","8/840","36/18522",0.222222222222222,4.9,5.10505645130957,0.000168836315122367,0.000880104195850636,0.000501026019120126,"5468/4790/5970/5914/135/776/775/7224",8
"MF","GO:0031994","insulin-like growth factor I binding","5/840","13/18522",0.384615384615385,8.48076923076923,5.88074870911454,0.000179899935848144,0.000927904932269376,0.000528238038778485,"3480/3643/3486/3685/3690",5
"MF","GO:0071714","icosanoid transmembrane transporter activity","5/840","13/18522",0.384615384615385,8.48076923076923,5.88074870911454,0.000179899935848144,0.000927904932269376,0.000528238038778485,"10257/10599/8714/11309/6582",5
"MF","GO:0032934","sterol binding","11/840","67/18522",0.164179104477612,3.62014925373134,4.68287508794543,0.000196252498287826,0.00100694999121502,0.000573236837104148,"857/335/19/1071/6095/6097/10062/345/336/6646/6820",11
"MF","GO:0015248","sterol transporter activity","8/840","37/18522",0.216216216216216,4.76756756756757,4.99986582696052,0.000206933069654226,0.00105074822933234,0.000598170313153749,"348/335/19/1071/336/337/64241/64240",8
"MF","GO:0030280","structural constituent of skin epidermis","8/840","37/18522",0.216216216216216,4.76756756756757,4.99986582696052,0.000206933069654226,0.00105074822933234,0.000598170313153749,"3852/3848/3858/2312/3853/3854/3849/286887",8
"MF","GO:0022804","active transmembrane transporter activity","38/840","454/18522",0.0837004405286344,1.84559471365639,3.97595362799041,0.000216262461922807,0.00109245985919769,0.000621915924140466,"5243/4363/1080/9429/19/7351/6566/10257/6530/6532/6517/6531/476/9377/10599/8647/1244/540/8714/11309/28234/487/4891/1327/57468/6582/90550/7384/1340/64241/64240/1329/6546/6543/6535/1346/1351/1349",38
"MF","GO:0008509","monoatomic anion transmembrane transporter activity","17/840","141/18522",0.120567375886525,2.65851063829787,4.30873134567004,0.000223607371952439,0.00112377038211995,0.000639740389391593,"1080/7351/55107/6530/6532/1364/6531/2561/2563/2556/8542/57468/56923/2558/6535/55879/2560",17
"MF","GO:0001846","opsonin binding","6/840","21/18522",0.285714285714286,6.3,5.29656225374669,0.000258016818522762,0.0012835354423975,0.000730691497820271,"1401/3685/3075/5806/720/1378",6
"MF","GO:0015125","bile acid transmembrane transporter activity","6/840","21/18522",0.285714285714286,6.3,5.29656225374669,0.000258016818522762,0.0012835354423975,0.000730691497820271,"10257/10599/8647/8714/11309/28234",6
"MF","GO:0031404","chloride ion binding","5/840","14/18522",0.357142857142857,7.875,5.60871200749923,0.000269420969793415,0.00133349772928054,0.00075913404566991,"1636/1075/279/3933/276",5
"MF","GO:0001530","lipopolysaccharide binding","8/840","39/18522",0.205128205128205,4.52307692307692,4.80036613451744,0.000304331830291668,0.00149871956626047,0.000853191589815307,"7099/7097/3146/2147/6403/3329/4057/23643",8
"MF","GO:0016860","intramolecular oxidoreductase activity","9/840","49/18522",0.183673469387755,4.05,4.65945723436845,0.000311688306793877,0.00151967433163184,0.000865120725848415,"3690/5034/4282/2923/9536/7167/4351/2938/29785",9
"MF","GO:0032813","tumor necrosis factor receptor superfamily binding","9/840","49/18522",0.183673469387755,4.05,4.65945723436845,0.000311688306793877,0.00151967433163184,0.000865120725848415,"7124/356/6772/841/836/627/959/4803/10572",9
"MF","GO:0001968","fibronectin binding","7/840","30/18522",0.233333333333333,5.145,4.95221379547477,0.00031345457838488,0.00152072023176823,0.000865716136237553,"7422/4313/3486/7057/1514/3685/3690",7
"MF","GO:0031490","chromatin DNA binding","17/840","146/18522",0.116438356164384,2.56746575342466,4.1443379580204,0.000339405451281806,0.00163133149120111,0.00092868495202641,"7068/6774/5970/1387/5914/4088/7376/3065/860/3066/8841/10891/51548/1051/4204/10062/3297",17
"MF","GO:0005158","insulin receptor binding","6/840","22/18522",0.272727272727273,6.01363636363636,5.12843049098201,0.000341247913975742,0.00163133149120111,0.00092868495202641,"6714/5781/3480/5295/3630/5770",6
"MF","GO:0016917","GABA receptor activity","6/840","22/18522",0.272727272727273,6.01363636363636,5.12843049098201,0.000341247913975742,0.00163133149120111,0.00092868495202641,"2561/2563/2556/2558/55879/2560",6
"MF","GO:0008227","G protein-coupled amine receptor activity","8/840","40/18522",0.2,4.41,4.70561138030979,0.000365468088859448,0.00173863459748669,0.000989770501254509,"3350/1815/1131/147/152/3352/3362/151",8
"MF","GO:0043621","protein self-association","11/840","72/18522",0.152777777777778,3.36875,4.38928171728418,0.000375709442742348,0.00177872103327295,0.00101259092119728,"7157/5468/6513/2322/8312/2185/4824/43/1075/3297/1759",11
"MF","GO:0004029","aldehyde dehydrogenase (NAD+) activity","5/840","15/18522",0.333333333333333,7.35,5.36237903092505,0.000389096100876228,0.00180717620312182,0.00102878989006935,"216/223/217/128/8854",5
"MF","GO:0008020","G protein-coupled photoreceptor activity","5/840","15/18522",0.333333333333333,7.35,5.36237903092505,0.000389096100876228,0.00180717620312182,0.00102878989006935,"6010/94233/5956/2652/611",5
"MF","GO:0015562","efflux transmembrane transporter activity","5/840","15/18522",0.333333333333333,7.35,5.36237903092505,0.000389096100876228,0.00180717620312182,0.00102878989006935,"5243/4363/9429/10257/6582",5
"MF","GO:0043176","amine binding","5/840","15/18522",0.333333333333333,7.35,5.36237903092505,0.000389096100876228,0.00180717620312182,0.00102878989006935,"6532/6531/3350/1815/3359",5
"MF","GO:0008106","alcohol dehydrogenase (NADP+) activity","6/840","23/18522",0.260869565217391,5.75217391304348,4.97036501259322,0.00044410302275155,0.00205292906743641,0.00116869216513566,"231/8644/10327/873/1646/6718",6
"MF","GO:0019842","vitamin binding","17/840","150/18522",0.113333333333333,2.499,4.01767876651021,0.00046636905924538,0.0021457355777487,0.00122152508722536,"213/7421/2194/7086/54583/6010/5837/5950/5836/5033/5066/8854/94233/4967/5948/18/9054",17
"MF","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","7/840","32/18522",0.21875,4.8234375,4.71809514631744,0.000478851678337167,0.00218267276637406,0.00124255270266193,"2194/6716/8644/6715/1646/29785/6718",7
"MF","GO:0043425","bHLH transcription factor binding","7/840","32/18522",0.21875,4.8234375,4.71809514631744,0.000478851678337167,0.00218267276637406,0.00124255270266193,"1387/4088/23411/7291/6667/860/23028",7
"MF","GO:0001046","core promoter sequence-specific DNA binding","8/840","42/18522",0.19047619047619,4.2,4.52511692907115,0.000517733435138372,0.0023381509973991,0.00133106340346028,"7157/4609/6772/5970/3065/2353/1051/4321",8
"MF","GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process","8/840","42/18522",0.19047619047619,4.2,4.52511692907115,0.000517733435138372,0.0023381509973991,0.00133106340346028,"330/331/329/1514/834/6622/4824/6197",8
"MF","GO:0004707","MAP kinase activity","5/840","16/18522",0.3125,6.890625,5.1377297291093,0.000544926493049371,0.00242739983267447,0.00138187101108214,"5594/5595/1432/5599/5602",5
"MF","GO:0005324","long-chain fatty acid transporter activity","5/840","16/18522",0.3125,6.890625,5.1377297291093,0.000544926493049371,0.00242739983267447,0.00138187101108214,"6513/948/2167/2169/2171",5
"MF","GO:0070403","NAD+ binding","5/840","16/18522",0.3125,6.890625,5.1377297291093,0.000544926493049371,0.00242739983267447,0.00138187101108214,"23411/51548/23410/22933/23408",5
"MF","GO:0008028","monocarboxylic acid transmembrane transporter activity","10/840","64/18522",0.15625,3.4453125,4.27108485568495,0.000571695754509861,0.00250181700525973,0.00142423524466988,"948/9429/6566/10257/10599/8647/8714/11309/28234/6535",10
"MF","GO:0050840","extracellular matrix binding","10/840","64/18522",0.15625,3.4453125,4.27108485568495,0.000571695754509861,0.00250181700525973,0.00142423524466988,"7422/6696/7057/3956/3685/3690/7448/43/9353/11096",10
"MF","GO:0015485","cholesterol binding","9/840","53/18522",0.169811320754717,3.74433962264151,4.36074072669311,0.000571843886916509,0.00250181700525973,0.00142423524466988,"857/335/19/1071/10062/345/336/6646/6820",9
"MF","GO:0140296","general transcription initiation factor binding","9/840","53/18522",0.169811320754717,3.74433962264151,4.36074072669311,0.000571843886916509,0.00250181700525973,0.00142423524466988,"7157/2099/2475/367/3725/5970/196/468/3297",9
"MF","GO:0004712","protein serine/threonine/tyrosine kinase activity","8/840","43/18522",0.186046511627907,4.10232558139535,4.43903464804541,0.000611126580561687,0.00266179577311313,0.00151530801262079,"207/5604/1432/6198/5602/9212/6416/5563",8
"MF","GO:0015171","amino acid transmembrane transporter activity","13/840","101/18522",0.128712871287129,2.83811881188119,4.03723315520104,0.000637360147387242,0.00276377409044025,0.0015733622641604,"2185/7351/2903/2904/2902/116443/6582/2906/2898/2891/6541/116444/6535",13
"MF","GO:0043539","protein serine/threonine kinase activator activity","10/840","65/18522",0.153846153846154,3.39230769230769,4.21113655645996,0.000648651737100025,0.00280034670642302,0.00159418233555768,"595/5604/959/894/9370/891/650/6789/4057/801",10
"MF","GO:0030332","cyclin binding","7/840","34/18522",0.205882352941176,4.53970588235294,4.50264632922938,0.000707252285668088,0.00296586775242973,0.00168841021352069,"1026/1019/1021/1017/983/8841/2580",7
"MF","GO:0004955","prostaglandin receptor activity","4/840","10/18522",0.4,8.82,5.39120998901249,0.000708176585784242,0.00296586775242973,0.00168841021352069,"5468/5737/5729/11251",4
"MF","GO:0010857","calcium-dependent protein kinase activity","4/840","10/18522",0.4,8.82,5.39120998901249,0.000708176585784242,0.00296586775242973,0.00168841021352069,"5578/8569/2872/816",4
"MF","GO:0016303","1-phosphatidylinositol-3-kinase activity","4/840","10/18522",0.4,8.82,5.39120998901249,0.000708176585784242,0.00296586775242973,0.00168841021352069,"5290/5294/5293/5291",4
"MF","GO:0031720","haptoglobin binding","4/840","10/18522",0.4,8.82,5.39120998901249,0.000708176585784242,0.00296586775242973,0.00168841021352069,"3043/3039/3040/3045",4
"MF","GO:0043295","glutathione binding","4/840","10/18522",0.4,8.82,5.39120998901249,0.000708176585784242,0.00296586775242973,0.00168841021352069,"2944/9536/2947/2946",4
"MF","GO:0050786","RAGE receptor binding","4/840","10/18522",0.4,8.82,5.39120998901249,0.000708176585784242,0.00296586775242973,0.00168841021352069,"3146/6279/6280/6278",4
"MF","GO:0070412","R-SMAD binding","6/840","25/18522",0.24,5.292,4.68042440418321,0.000720983852987811,0.00300665606777896,0.00171163019970231,"5468/3725/142/4088/2353/8312",6
"MF","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","5/840","17/18522",0.294117647058824,6.48529411764706,4.93157907142209,0.000743325488697024,0.00303524574551285,0.0017279057412694,"216/223/217/128/8854",5
